time,   leftEncoder,   rightEncoder,   leftMode,   rightMode
7925,   0,      0,      0,      0
7930,   0,      0,      0,      0
7935,   0,      0,      0,      0
7940,   0,      0,      0,      0
7945,   0,      0,      0,      0
7950,   0,      0,      0,      0
7955,   0,      0,      0,      0
7960,   0,      0,      0,      0
7965,   0,      0,      0,      0
7970,   0,      0,      0,      0
7975,   0,      0,      0,      0
7980,   0,      0,      0,      0
7985,   0,      0,      0,      0
7990,   0,      0,      0,      0
7995,   0,      0,      0,      0
8000,   0,      0,      0,      0
8005,   0,      0,      0,      0
8010,   0,      0,      0,      0
8015,   0,      0,      0,      0
8020,   0,      0,      0,      0
8025,   0,      0,      0,      0
8030,   0,      0,      0,      0
8035,   0,      0,      0,      0
8040,   0,      0,      0,      0
8045,   0,      0,      0,      0
8050,   0,      0,      0,      0
8055,   0,      0,      0,      0
8060,   0,      0,      0,      0
8065,   0,      0,      0,      0
8070,   0,      0,      0,      0
8075,   0,      0,      0,      0
8080,   0,      0,      0,      0
8085,   0,      0,      0,      0
8090,   0,      0,      0,      0
8095,   0,      0,      0,      0
8100,   0,      0,      0,      0
8105,   0,      0,      0,      0
8110,   0,      0,      0,      0
8115,   0,      0,      0,      0
8120,   0,      0,      0,      0
8125,   0,      0,      0,      0
8130,   0,      0,      0,      0
8135,   0,      0,      0,      0
8140,   0,      0,      0,      0
8145,   0,      0,      0,      0
8150,   0,      0,      0,      0
8155,   0,      0,      0,      0
8160,   0,      0,      0,      0
8165,   0,      0,      0,      0
8170,   0,      0,      0,      0
8175,   0,      0,      0,      0
8180,   0,      0,      0,      0
8185,   0,      0,      0,      0
8190,   0,      0,      0,      0
8195,   0,      0,      0,      0
8200,   0,      0,      0,      0
8205,   0,      0,      0,      0
8210,   0,      0,      0,      0
8215,   0,      0,      0,      0
8220,   0,      0,      0,      0
8225,   0,      0,      0,      0
8230,   0,      0,      0,      0
8235,   0,      0,      0,      0
8240,   0,      0,      0,      0
8245,   0,      0,      0,      0
8250,   0,      0,      0,      0
8255,   0,      0,      0,      0
8260,   0,      0,      0,      0
8265,   0,      0,      0,      0
8270,   0,      0,      0,      0
8275,   0,      0,      0,      0
8280,   0,      0,      0,      0
8285,   0,      0,      0,      0
8290,   0,      0,      0,      0
8295,   0,      0,      0,      0
8300,   0,      0,      0,      0
8305,   0,      0,      0,      0
8310,   0,      0,      0,      0
8315,   0,      0,      0,      0
8320,   0,      0,      0,      0
8325,   0,      0,      0,      0
8330,   0,      0,      0,      0
8335,   0,      0,      0,      0
8340,   0,      0,      0,      0
8345,   0,      0,      0,      0
8350,   0,      0,      0,      0
8355,   0,      0,      0,      0
8360,   0,      0,      0,      0
8365,   0,      0,      0,      0
8370,   0,      0,      0,      0
8375,   0,      0,      0,      0
8380,   0,      0,      0,      0
8385,   0,      0,      0,      0
8390,   0,      0,      0,      0
8395,   0,      0,      0,      0
8400,   0,      0,      0,      0
8405,   0,      0,      0,      0
8410,   0,      0,      0,      0
8415,   0,      0,      0,      0
8420,   0,      0,      0,      0
8425,   0,      0,      0,      0
8430,   0,      0,      0,      0
8435,   0,      0,      0,      0
8440,   0,      0,      0,      0
8445,   0,      0,      0,      0
8450,   0,      0,      0,      0
8455,   0,      0,      0,      0
8460,   0,      0,      0,      0
8465,   0,      0,      0,      0
8470,   0,      0,      0,      0
8475,   0,      0,      0,      0
8480,   0,      0,      0,      0
8485,   0,      0,      0,      0
8490,   0,      0,      0,      0
8495,   0,      0,      0,      0
8500,   0,      0,      0,      0
8505,  0,      0,      0,      0
8510,   0,      0,      0,      0
8515,   0,      0,      0,      0
8520,   0,      0,      0,      0
8525,   0,      0,      0,      0
8530,   0,      0,      0,      0
8535,   0,      0,      0,      0
8540,   0,      0,      0,      0
8545,   0,      0,      0,      0
8550,   0,      0,      0,      0
8555,   0,      0,      0,      0
8560,   0,      0,      0,      0
8565,   0,      0,      0,      0
8570,   0,      0,      0,      0
8575,   0,      0,      0,      0
8580,   0,      0,      0,      0
8585,   0,      0,      0,      0
8590,   0,      0,      0,      0
8595,   0,      0,      0,      0
8600,   0,      0,      0,      0
8605,   0,      0,      0,      0
8610,   0,      0,      0,      0
8615,   0,      0,      0,      0
8620,   0,      0,      0,      0
8625,   0,      0,      0,      0
8630,   0,      0,      0,      0
8635,   0,      0,      0,      0
8640,   0,      0,      0,      0
8645,   0,      0,      0,      0
8650,   0,      0,      0,      0
8655,   0,      0,      0,      0
8660,   0,      0,      0,      0
8665,   0,      0,      0,      0
8670,   0,      0,      0,      0
8675,   0,      0,      0,      0
8680,   0,      0,      0,      0
8685,   0,      0,      0,      0
8690,   0,      0,      0,      0
8695,   0,      0,      0,      0
8700,   0,      0,      0,      0
8705,   0,      0,      0,      0
8710,   0,      0,      0,      0
8715,   0,      0,      0,      0
8720,   0,      0,      0,      0
8725,   0,      0,      0,      0
8730,   0,      0,      0,      0
8735,   0,      0,      0,      0
8740,   0,      0,      0,      0
8745,   0,      0,      0,      0
8750,   0,      0,      0,      0
8755,   0,      0,      0,      0
8760,   0,      0,      0,      0
8765,   0,      0,      0,      0
8770,   0,      0,      0,      0
8775,   0,      0,      0,      0
8780,   0,      0,      0,      0
8785,   0,      0,      0,      0
8790,   0,      0,      0,      0
8795,   0,      0,      0,      0
8800,   0,      0,      0,      0
8805,   0,      0,      0,      0
8810,   0,      0,      0,      0
8815,   0,      0,      0,      0
8820,   0,      0,      0,      0
8825,   0,      0,      0,      0
8830,   0,      0,      0,      0
8835,   0,      0,      0,      0
8840,   0,      0,      0,      0
8845,   0,      0,      0,      0
8850,   0,      0,      0,      0
8855,   0,      0,      0,      0
8860,   0,      0,      0,      0
8865,   0,      0,      0,      0
8870,   0,      0,      0,      0
8875,   0,      0,      0,      0
8880,   0,      0,      0,      0
8885,   0,      0,      0,      0
8890,   0,      0,      0,      0
8895,   0,      0,      0,      0
8900,   0,      0,      0,      0
8905,   0,      0,      0,      0
8910,   0,      0,      0,      0
8915,   0,      0,      0,      0
8920,   0,      0,      0,      0
8925,   0,      0,      4,      0
8930,   0,      0,      4,      0
8935,   0,      0,      4,      0
8940,   0,      0,      4,      0
8945,   0,      0,      4,      0
8950,   0,      0,      4,      0
8955,   0,      0,      4,      0
8960,   0,      0,      4,      0
8965,   0,      0,      4,      0
8970,   0,      0,      4,      0
8975,   0,      0,      4,      0
8980,   0,      0,      4,      0
8985,   0,      0,      4,      0
8990,   0,      0,      4,      0
8995,   0,      0,      4,      0
9000,   0,      0,      4,      0
9005,   -1,     0,      4,      0
9010,   -3,     0,      4,      0
9015,   -5,     0,      4,      0
9020,   -7,     0,      4,      0
9025,   -10,    0,      4,      0
9030,   -14,    0,      4,      0
9035,   -18,    0,      4,      0
9040,   -22,    0,      4,      0
9045,   -26,    0,      4,      0
9050,   -31,    0,      4,      0
9055,   -36,    0,      4,      0
9060,   -41,    0,      4,      0
9065,   -46,    0,      4,      0
9070,   -52,    0,      4,      0
9075,   -58,    0,      4,      0
9080,   -64,    0,      4,      0
9085,   -71,    0,      4,      0
9090,   -77,    0,      4,      0
9095,   -84,    0,      4,      0
9100,   -91,    0,      4,      0
9105,   -98,    0,      4,      0
9110,   -105,   0,      4,      0
9115,   -113,   0,      4,      0
9120,   -120,   0,      4,      0
9125,   -128,   0,      4,      0
9130,   -136,   0,      4,      0
9135,   -144,   0,      4,      0
9140,   -152,   0,      4,      0
9145,   -160,   0,      4,      0
9150,   -169,   0,      4,      0
9155,   -177,   0,      4,      0
9160,   -186,   0,      4,      0
9165,   -194,   0,      4,      0
9170,   -203,   0,      4,      0
9175,   -212,   0,      4,      0
9180,   -220,   0,      4,      0
9185,   -229,   0,      4,      0
9190,   -238,   0,      4,      0
9195,   -247,   0,      4,      0
9200,   -256,   0,      4,      0
9205,   -265,   0,      4,      0
9210,   -274,   0,      4,      0
9215,   -283,   0,      4,      0
9220,   -292,   0,      4,      0
9225,   -302,   0,      4,      0
9230,   -311,   0,      4,      0
9235,   -320,   0,      4,      0
9240,   -330,   0,      4,      0
9245,   -339,   0,      4,      0
9250,   -349,   0,      4,      0
9255,   -358,   0,      4,      0
9260,   -368,   0,      4,      0
9265,   -377,   0,      4,      0
9270,   -386,   0,      4,      0
9275,   -396,   0,      4,      0
9280,   -406,   0,      4,      0
9285,   -415,   0,      4,      0
9290,   -425,   0,      4,      0
9295,   -435,   0,      4,      0
9300,   -444,   0,      4,      0
9305,   -454,   0,      4,      0
9310,   -464,   0,      4,      0
9315,   -474,   0,      4,      0
9320,   -483,   0,      4,      0
9325,   -493,   0,      4,      0
9330,   -503,   0,      4,      0
9335,   -513,   0,      4,      0
9340,   -522,   0,      4,      0
9345,   -532,   0,      4,      0
9350,   -542,   0,      4,      0
9355,   -552,   0,      4,      0
9360,   -562,   0,      4,      0
9365,   -572,   0,      4,      0
9370,   -582,   0,      4,      0
9375,   -592,   0,      4,      0
9380,   -602,   0,      4,      0
9385,   -612,   0,      4,      0
9390,   -622,   0,      4,      0
9395,   -632,   0,      4,      0
9400,   -643,   0,      4,      0
9405,   -653,   0,      4,      0
9410,   -663,   0,      4,      0
9415,   -673,   0,      4,      0
9420,   -683,   0,      4,      0
9425,   -694,   0,      4,      0
9430,   -704,   0,      4,      0
9435,   -714,   0,      4,      0
9440,   -724,   0,      4,      0
9445,   -734,   0,      4,      0
9450,   -744,   0,      4,      0
9455,   -754,   0,      4,      0
9460,   -764,   0,      4,      0
9465,   -774,   0,      4,      0
9470,   -785,   0,      4,      0
9475,   -795,   0,      4,      0
9480,   -805,   0,      4,      0
9485,   -815,   0,      4,      0
9490,   -825,   0,      4,      0
9495,   -836,   0,      4,      0
9500,   -846,   0,      4,      0
9505,   -856,   0,      4,      0
9510,   -866,   0,      4,      0
9515,   -876,   0,      4,      0
9520,   -886,   0,      4,      0
9525,   -896,   0,      4,      0
9530,   -906,   0,      4,      0
9535,   -917,   0,      4,      0
9540,   -927,   0,      4,      0
9545,   -937,   0,      4,      0
9550,   -948,   0,      4,      0
9555,   -958,   0,      4,      0
9560,   -968,   0,      4,      0
9565,   -978,   0,      4,      0
9570,   -988,   0,      4,      0
9575,   -998,   0,      4,      0
9580,   -1009,  0,      4,      0
9585,   -1019,  0,      4,      0
9590,   -1029,  0,      4,      0
9595,   -1039,  0,      4,      0
9600,   -1050,  0,      4,      0
9605,   -1060,  0,      4,      0
9610,   -1070,  0,      4,      0
9615,   -1080,  0,      4,      0
9620,   -1091,  0,      4,      0
9625,   -1101,  0,      4,      0
9630,   -1111,  0,      4,      0
9635,   -1122,  0,      4,      0
9640,   -1132,  0,      4,      0
9645,   -1142,  0,      4,      0
9650,   -1152,  0,      4,      0
9655,   -1163,  0,      4,      0
9660,   -1173,  0,      4,      0
9665,   -1183,  0,      4,      0
9670,   -1194,  0,      4,      0
9675,   -1204,  0,      4,      0
9680,   -1214,  0,      4,      0
9685,   -1225,  0,      4,      0
9690,   -1235,  0,      4,      0
9695,   -1245,  0,      4,      0
9700,   -1256,  0,      4,      0
9705,   -1266,  0,      4,      0
9710,   -1276,  0,      4,      0
9715,   -1287,  0,      4,      0
9720,   -1297,  0,      4,      0
9725,   -1308,  0,      4,      0
9730,   -1318,  0,      4,      0
9735,   -1328,  0,      4,      0
9740,   -1338,  0,      4,      0
9745,   -1349,  0,      4,      0
9750,   -1359,  0,      4,      0
9755,   -1370,  0,      4,      0
9760,   -1380,  0,      4,      0
9765,   -1390,  0,      4,      0
9770,   -1401,  0,      4,      0
9775,   -1411,  0,      4,      0
9780,   -1421,  0,      4,      0
9785,   -1432,  0,      4,      0
9790,   -1442,  0,      4,      0
9795,   -1452,  0,      4,      0
9800,   -1463,  0,      4,      0
9805,   -1473,  0,      4,      0
9810,   -1484,  0,      4,      0
9815,   -1494,  0,      4,      0
9820,   -1505,  0,      4,      0
9825,   -1515,  0,      4,      0
9830,   -1525,  0,      4,      0
9835,   -1536,  0,      4,      0
9840,   -1546,  0,      4,      0
9845,   -1557,  0,      4,      0
9850,   -1567,  0,      4,      0
9855,   -1578,  0,      4,      0
9860,   -1588,  0,      4,      0
9865,   -1598,  0,      4,      0
9870,   -1609,  0,      4,      0
9875,   -1619,  0,      4,      0
9880,   -1630,  0,      4,      0
9885,   -1640,  0,      4,      0
9890,   -1651,  0,      4,      0
9895,   -1661,  0,      4,      0
9900,   -1672,  0,      4,      0
9905,   -1682,  0,      4,      0
9910,   -1693,  0,      4,      0
9915,   -1703,  0,      4,      0
9920,   -1714,  0,      4,      0
9925,   -1724,  0,      4,      0
9930,   -1735,  0,      4,      0
9935,   -1745,  0,      4,      0
9940,   -1756,  0,      4,      0
9945,   -1767,  0,      4,      0
9950,   -1777,  0,      4,      0
9955,   -1788,  0,      4,      0
9960,   -1798,  0,      4,      0
9965,   -1809,  0,      4,      0
9970,   -1820,  0,      4,      0
9975,   -1830,  0,      4,      0
9980,   -1841,  0,      4,      0
9985,   -1851,  0,      4,      0
9990,   -1862,  0,      4,      0
9995,   -1873,  0,      0,      0
10000,  -1885,  0,      0,      0
10005,  -1895,  0,      0,      0
10010,  -1904,  0,      0,      0
10015,  -1912,  0,      0,      0
10020,  -1921,  0,      0,      0
10025,  -1928,  0,      0,      0
10030,  -1935,  0,      0,      0
10035,  -1942,  0,      0,      0
10040,  -1948,  0,      0,      0
10045,  -1954,  0,      0,      0
10050,  -1959,  0,      0,      0
10055,  -1964,  0,      0,      0
10060,  -1968,  0,      0,      0
10065,  -1972,  0,      0,      0
10070,  -1975,  0,      0,      0
10075,  -1978,  0,      0,      0
10080,  -1980,  0,      0,      0
10085,  -1982,  0,      0,      0
10090,  -1984,  0,      0,      0
10095,  -1985,  0,      0,      0
10100,  -1986,  0,      0,      0
10105,  -1986,  0,      0,      0
10110,  -1986,  0,      0,      0
10115,  -1986,  0,      0,      0
10120,  -1986,  0,      0,      0
10125,  -1986,  0,      0,      0
10130,  -1986,  0,      0,      0
10135,  -1986,  0,      0,      0
10140,  -1986,  0,      0,      0
10145,  -1986,  0,      0,      0
10150,  -1986,  0,      0,      0
10155,  -1986,  0,      0,      0
10160,  -1986,  0,      0,      0
10165,  -1986,  0,      0,      0
10170,  -1986,  0,      0,      0
10175,  -1986,  0,      0,      0
10180,  -1986,  0,      0,      0
10185,  -1986,  0,      0,      0
10190,  -1986,  0,      0,      0
10195,  -1986,  0,      0,      0
10200,  -1986,  0,      0,      0
10205,  -1986,  0,      0,      0
10210,  -1986,  0,      0,      0
10215,  -1986,  0,      0,      0
10220,  -1986,  0,      0,      0
10225,  -1986,  0,      0,      0
10230,  -1986,  0,      0,      0
10235,  -1986,  0,      0,      0
10240,  -1986,  0,      0,      0
10245,  -1986,  0,      0,      0
10250,  -1986,  0,      0,      0
10255,  -1986,  0,      0,      0
10260,  -1986,  0,      0,      0
10265,  -1986,  0,      0,      0
10270,  -1986,  0,      0,      0
10275,  -1986,  0,      0,      0
10280,  -1986,  0,      0,      0
10285,  -1986,  0,      0,      0
10290,  -1986,  0,      0,      0
10295,  -1986,  0,      0,      0
10300,  -1986,  0,      0,      0
10305,  -1986,  0,      0,      0
10310,  -1986,  0,      0,      0
10315,  -1986,  0,      0,      0
10320,  -1986,  0,      0,      0
10325,  -1986,  0,      0,      0
10330,  -1986,  0,      0,      0
10335,  -1986,  0,      0,      0
10340,  -1986,  0,      0,      0
10345,  -1986,  0,      0,      0
10350,  -1986,  0,      0,      0
10355,  -1986,  0,      0,      0
10360,  -1986,  0,      0,      0
10365,  -1986,  0,      0,      0
10370,  -1986,  0,      0,      0
10375,  -1986,  0,      0,      0
10380,  -1986,  0,      0,      0
10385,  -1986,  0,      0,      0
10390,  -1986,  0,      0,      0
10395,  -1986,  0,      0,      0
10400,  -1986,  0,      0,      0
10405,  -1986,  0,      0,      0
10410,  -1986,  0,      0,      0
10415,  -1986,  0,      0,      0
10420,  -1986,  0,      0,      0
10425,  -1986,  0,      0,      0
10430,  -1986,  0,      0,      0
10435,  -1986,  0,      0,      0
10440,  -1986,  0,      0,      0
10445,  -1986,  0,      0,      0
10450,  -1986,  0,      0,      0
10455,  -1986,  0,      0,      0
10460,  -1986,  0,      0,      0
10465,  -1986,  0,      0,      0
10470,  -1986,  0,      0,      0
10475,  -1986,  0,      0,      0
10480,  -1986,  0,      0,      0
10485,  -1986,  0,      0,      0
10490,  -1986,  0,      0,      0
10495,  -1986,  0,      0,      0
10500,  -1986,  0,      0,      0
10505,  -1986,  0,      0,      0
10510,  -1986,  0,      0,      0
10515,  -1986,  0,      0,      0
10520,  -1986,  0,      0,      0
10525,  -1986,  0,      0,      0
10530,  -1986,  0,      0,      0
10535,  -1986,  0,      0,      0
10540,  -1986,  0,      0,      0
10545,  -1986,  0,      0,      0
10550,  -1986,  0,      0,      0
10555,  -1986,  0,      0,      0
10560,  -1986,  0,      0,      0
10565,  -1986,  0,      0,      0
10570,  -1986,  0,      0,      0
10575,  -1986,  0,      0,      0
10580,  -1986,  0,      0,      0
10585,  -1986,  0,      0,      0
10590,  -1986,  0,      0,      0
10595,  -1986,  0,      0,      0
10600,  -1986,  0,      0,      0
10605,  -1986,  0,      0,      0
10610,  -1986,  0,      0,      0
10615,  -1986,  0,      0,      0
10620,  -1986,  0,      0,      0
10625,  -1986,  0,      0,      0
10630,  -1986,  0,      0,      0
10635,  -1986,  0,      0,      0
10640,  -1986,  0,      0,      0
10645,  -1986,  0,      0,      0
10650,  -1986,  0,      0,      0
10655,  -1986,  0,      0,      0
10660,  -1986,  0,      0,      0
10665,  -1986,  0,      0,      0
10670,  -1986,  0,      0,      0
10675,  -1986,  0,      0,      0
10680,  -1986,  0,      0,      0
10685,  -1986,  0,      0,      0
10690,  -1986,  0,      0,      0
10695,  -1986,  0,      0,      0
10700,  -1986,  0,      0,      0
10705,  -1986,  0,      0,      0
10710,  -1986,  0,      0,      0
10715,  -1986,  0,      0,      0
10720,  -1986,  0,      0,      0
10725,  -1986,  0,      0,      0
10730,  -1986,  0,      0,      0
10735,  -1986,  0,      0,      0
10740,  -1986,  0,      0,      0
10745,  -1986,  0,      0,      0
10750,  -1986,  0,      0,      0
10755,  -1986,  0,      0,      0
10760,  -1986,  0,      0,      0
10765,  -1986,  0,      0,      0
10770,  -1986,  0,      0,      0
10775,  -1986,  0,      0,      0
10780,  -1986,  0,      0,      0
10785,  -1986,  0,      0,      0
10790,  -1986,  0,      0,      0
10795,  -1986,  0,      0,      0
10800,  -1986,  0,      0,      0
10805,  -1986,  0,      0,      0
10810,  -1986,  0,      0,      0
10815,  -1986,  0,      0,      0
10820,  -1986,  0,      0,      0
10825,  -1986,  0,      0,      0
10830,  -1986,  0,      0,      0
10835,  -1986,  0,      0,      0
10840,  -1986,  0,      0,      0
10845,  -1986,  0,      0,      0
10850,  -1986,  0,      0,      0
10855,  -1986,  0,      0,      0
10860,  -1986,  0,      0,      0
10865,  -1986,  0,      0,      0
10870,  -1986,  0,      0,      0
10875,  -1986,  0,      0,      0
10880,  -1986,  0,      0,      0
10885,  -1986,  0,      0,      0
10890,  -1986,  0,      0,      0
10895,  -1986,  0,      0,      0
10900,  -1986,  0,      0,      0
10905,  -1986,  0,      0,      0
10910,  -1986,  0,      0,      0
10915,  -1986,  0,      0,      0
10920,  -1986,  0,      0,      0
10925,  -1986,  0,      0,      0
10930,  -1986,  0,      0,      0
10935,  -1986,  0,      0,      0
10940,  -1986,  0,      0,      0
10945,  -1986,  0,      0,      0
10950,  -1986,  0,      0,      0
10955,  -1986,  0,      0,      0
10960,  -1986,  0,      0,      0
10965,  -1986,  0,      0,      0
10970,  -1986,  0,      0,      0
10975,  -1986,  0,      0,      0
10980,  -1986,  0,      0,      0
10985,  -1986,  0,      0,      0
10990,  -1986,  0,      0,      0
10995,  -1986,  0,      0,      0
11000,  -1986,  0,      0,      0
11005,  -1986,  0,      0,      0
11010,  -1986,  0,      0,      0
11015,  -1986,  0,      0,      0
11020,  -1986,  0,      0,      0
11025,  -1986,  0,      0,      0
11030,  -1986,  0,      0,      0
11035,  -1986,  0,      0,      0
11040,  -1986,  0,      0,      0
11045,  -1986,  0,      0,      0
11050,  -1986,  0,      0,      0
11055,  -1986,  0,      0,      0
11060,  -1986,  0,      0,      0
11065,  -1986,  0,      0,      0
11070,  -1986,  0,      0,      0
11075,  -1986,  0,      0,      0
11080,  -1986,  0,      0,      0
11085,  -1986,  0,      0,      0
11090,  -1986,  0,      0,      0
11095,  -1986,  0,      0,      0
11100,  -1986,  0,      0,      0
